,propensity_scores
462,0.4260140532381185
463,0.37739366869073515
464,0.5216635974284356
465,0.3243138550796281
466,0.3304880924541036
467,0.557658120926998
468,0.4893558086037143
469,0.40870489548329764
470,0.44120121510853394
471,0.3557425253728015
472,0.4400147506101968
473,0.5529918692322765
474,0.44120121510853394
475,0.44039951927875387
476,0.34436343005507764
477,0.485315765287762
478,0.44120121510853394
479,0.3192617023177718
480,0.4243056900554345
481,0.4354119119620901
482,0.40870489548329764
483,0.4688116449069177
484,0.48276680685167556
485,0.37311963201952736
486,0.33581859659795776
487,0.3701977853071464
488,0.4803574938470011
489,0.4051701461087668
490,0.5039129529709281
491,0.48229105708846887
492,0.42033745757786284
493,0.3625877429786983
494,0.4585782541013788
495,0.5355367018228273
496,0.45574820793927706
497,0.4373183558953213
498,0.42409715882089577
499,0.4971604506146433
500,0.5728073074876913
501,0.418474626088306
502,0.33033153067227944
503,0.40541079157341897
504,0.4432118711583654
505,0.3928622697383869
506,0.4260140532381185
507,0.3993128214458588
508,0.5132333754013174
509,0.4915641074418404
510,0.46448541318976605
511,0.45842217791242285
512,0.39464162421315524
513,0.4198389403652315
514,0.3792700585631983
515,0.39724961110421214
516,0.6073007889171462
517,0.42300020016543644
518,0.468499417445072
519,0.41513980812509255
520,0.42936870710446595
521,0.5289126131811516
522,0.3586792939246597
523,0.5287991182083109
524,0.4264034658236443
525,0.494647683530374
526,0.524520221034422
527,0.5721660531989385
528,0.43966472363960135
529,0.5875362785655437
530,0.34477653230784155
531,0.361510458704193
532,0.5392721580233091
533,0.3786891079583043
534,0.4064311640603503
535,0.4032803844034356
536,0.43737374974317117
537,0.41830242477022905
538,0.41809470122250236
539,0.5897072875923038
540,0.43434034468426497
541,0.5778637869439368
542,0.6259937428405061
543,0.4032803844034356
544,0.3932429378824132
545,0.4501783291244274
546,0.36084035133600423
547,0.3388759691652502
548,0.4231729285165976
549,0.3931892272474915
550,0.46771183170753655
551,0.5501374783928283
552,0.4412567150918621
553,0.36832214204292474
554,0.477477498363312
555,0.40809244564918107
556,0.41423225570178646
557,0.3329155174959043
558,0.4259590088683845
559,0.4794332407759747
560,0.5086723460591099
561,0.49243894884614825
562,0.5214550551220302
563,0.3110462597981685
564,0.44609065794528974
565,0.38158424026438087
566,0.48294798543852097
567,0.5583203069106146
568,0.33715664530374456
569,0.5705913832622846
570,0.6308729435308249
571,0.4375866895787614
572,0.5224193618998944
573,0.48294798543852097
574,0.557658120926998
575,0.5004965747479454
576,0.5167108273407099
577,0.6013562654470344
578,0.42300020016543644
579,0.4403563681198322
580,0.5921714634092773
581,0.46448541318976605
582,0.557658120926998
583,0.5257845869062685
584,0.4258053034035051
585,0.355259544791883
586,0.4031291154448936
587,0.43434034468426497
588,0.38158424026438087
589,0.44737150018406896
590,0.4289782700772187
591,0.54909645103172
592,0.41046968720661187
593,0.46158684080131995
594,0.45338950696549757
595,0.31875074392920427
596,0.4444768875588897
597,0.41238484022940075
598,0.5042295451963659
599,0.4153228431762959
600,0.3670487761978463
601,0.4243056900554345
602,0.579021718138713
603,0.531239543671128
604,0.45644859749492694
605,0.6501048042872252
606,0.45644859749492694
607,0.36120207159542
608,0.46158684080131995
609,0.60425614148249
610,0.4736245762885594
611,0.47524336729186545
612,0.4141361573600383
613,0.516008420872525
614,0.3670487761978463
615,0.43331690427691444
616,0.4710817747139767
617,0.38158424026438087
618,0.37728710712516
619,0.3331225699608355
620,0.4332304963429695
621,0.4597714754983111
622,0.5540438574117181
623,0.36988473684645834
624,0.4412567150918621
625,0.3468399726199807
626,0.4768812719681341
627,0.375590617145119
628,0.40989635822513953
629,0.3700920478085565
630,0.41423225570178646
631,0.4092197259521548
632,0.5026532851462434
633,0.4833813979839331
634,0.41542877811835727
635,0.42237496910869493
636,0.45574820793927706
637,0.4628607045648768
638,0.4198389403652315
639,0.35271706291917293
640,0.4409996511017047
641,0.4155301729762246
642,0.5751405597329098
643,0.48666132964640557
644,0.40608897162013924
645,0.49580630477266263
646,0.5667359482328165
647,0.41513980812509255
648,0.4153228431762959
649,0.4444768875588897
650,0.4364672366422902
651,0.4472804197901727
652,0.3558980805021354
653,0.47072673379621377
654,0.5277865379304038
655,0.35301387937902595
656,0.3244625886033374
657,0.4769374294657111
658,0.6308729435308249
659,0.3670487761978463
660,0.35307513837101817
661,0.4851914512255214
662,0.3932429378824132
663,0.4260140532381185
664,0.60425614148249
665,0.4492595404709815
666,0.4062526596161093
667,0.41830242477022905
668,0.47299285212506637
669,0.39379419104545854
670,0.5816989890105781
671,0.42114179485500214
672,0.5011016985010296
673,0.38737778275721385
674,0.278836434784811
675,0.44305674513599175
676,0.43434034468426497
677,0.5420039851696712
678,0.45574820793927706
679,0.6159834721440832
680,0.40870489548329764
681,0.6719419292458964
682,0.45574820793927706
683,0.40608897162013924
684,0.524520221034422
685,0.4400147506101968
686,0.4122021871318123
687,0.456392747493158
688,0.4121509954997273
689,0.4718849605747952
690,0.494794881331869
691,0.4976753905226858
692,0.3822164308142893
693,0.4004970969300444
694,0.41548764934741406
695,0.4062526596161093
696,0.3640257390013542
697,0.4382173551579547
698,0.5142561494658282
699,0.49243894884614825
700,0.47386073330234907
701,0.459455068951753
702,0.3110462597981685
703,0.4412778739072197
704,0.5521489985307101
705,0.431157663597072
706,0.44929650478648453
707,0.42902116100205306
708,0.5721471769072308
709,0.5035645603223552
710,0.47747567904206295
711,0.33436620825531965
712,0.4915641074418404
713,0.4764112588801449
714,0.41423225570178646
715,0.576648313810004
716,0.4231729285165976
717,0.5637812387759449
718,0.3637308594955792
719,0.4616427866403899
720,0.5069842468294702
721,0.3743521139883715
722,0.4382173551579547
723,0.5217272994825423
724,0.45574820793927706
725,0.43434034468426497
726,0.3735849604702888
727,0.5904078345348598
728,0.4936905979965056
729,0.41548764934741406
730,0.4648879492077405
731,0.37863614467833967
732,0.5450089455260531
733,0.5157952003926349
734,0.42921469122510386
735,0.4034506907629912
736,0.45264652074711315
737,0.5438888243955761
738,0.3640013098371703
739,0.5890756588825248
740,0.35307513837101817
741,0.5397293589358944
742,0.6567089554497678
743,0.33872394144021006
744,0.375590617145119
745,0.4768812719681341
746,0.49447804080936736
747,0.4444768875588897
748,0.41707778141029805
749,0.5638756059899372
750,0.44120121510853394
751,0.4442881346646178
752,0.3977999185058409
753,0.4910761438391098
754,0.4341306007460769
755,0.5802374286086447
756,0.44609065794528974
757,0.5119568223878483
758,0.5956515435356556
759,0.4264249607130455
760,0.4005391376660458
761,0.505950637663279
762,0.4436000698142641
763,0.43434034468426497
764,0.46221279174960767
765,0.5680374659830106
766,0.44115609391816557
767,0.4242629202654191
768,0.3654458321849438
769,0.4976813079593001
770,0.4472804197901727
771,0.6420622979532584
772,0.43423696676169865
773,0.5119568223878483
774,0.5956515435356556
775,0.3701977853071464
776,0.4258053034035051
777,0.3974301183582569
778,0.4646542240641075
779,0.33005187024151694
780,0.5832391672848228
781,0.3892019852230554
782,0.5069842468294702
783,0.4514416579241948
784,0.5521489985307101
785,0.4254078296690172
786,0.4122021871318123
787,0.3468399726199807
788,0.4034506907629912
789,0.49166565324698897
790,0.5009178736870328
791,0.5521489985307101
792,0.6047053366845894
793,0.33715664530374456
794,0.4428804978663324
795,0.34314069862879665
796,0.3670080985346939
797,0.49962541542565336
798,0.5230137803611309
799,0.49373286260725097
800,0.4442881346646178
801,0.5570343833286203
802,0.5714380684301366
803,0.4915641074418404
804,0.48545790167227265
805,0.30837138733856345
806,0.6300035223960369
807,0.3640418459024458
808,0.39724961110421214
809,0.38158424026438087
810,0.5244765525385285
811,0.5397553456372722
812,0.5956515435356556
813,0.3411906523885829
814,0.3388759691652502
815,0.49219009861178337
816,0.5641711634142597
817,0.4061983616351695
818,0.43434034468426497
819,0.5058943680379078
820,0.4557047775668555
821,0.42237496910869493
822,0.33733321827358126
823,0.5617596483590865
824,0.4064311640603503
825,0.6305562374576287
826,0.3827727375774694
827,0.418474626088306
828,0.3975387371579031
829,0.5011016985010296
830,0.4198389403652315
831,0.5113708511022836
832,0.4803574938470011
833,0.41707778141029805
834,0.36437034454803036
835,0.4749630883487069
836,0.4005391376660458
837,0.5521276419637727
838,0.5511277843021392
839,0.5304587523343316
840,0.3993128214458588
841,0.4231729285165976
842,0.43013601993019085
843,0.49140699417029937
844,0.38887339619234035
845,0.5421996609892856
846,0.5633372259670568
847,0.45574820793927706
848,0.4354119119620901
849,0.4858023057315468
850,0.4585782541013788
851,0.37863614467833967
852,0.5331147646817105
853,0.5726202318320791
854,0.5039129529709281
855,0.4259590088683845
856,0.4198389403652315
857,0.4092197259521548
858,0.33882553754567213
859,0.4031291154448936
860,0.33105680479962224
861,0.45644859749492694
862,0.5125115863849404
863,0.44620272785852755
864,0.4093238933417066
865,0.3786891079583043
866,0.45839871471722793
867,0.37794393684948185
868,0.5102843646252438
869,0.4174392194669768
870,0.565839342521171
871,0.4587539597035578
872,0.3165639105648241
873,0.4155301729762246
874,0.5806449888732477
875,0.6258466529291067
876,0.5753180102172349
877,0.37311963201952736
878,0.4007589289999809
879,0.28447534825962495
880,0.37863614467833967
881,0.5452206442241166
882,0.27757904688979695
883,0.314482871598261
884,0.39464162421315524
885,0.2198606350741504
886,0.4398387577797822
887,0.42902116100205306
888,0.45985090634557463
889,0.37595687228259317
890,0.45291062653192715
891,0.4155301729762246
892,0.5735664286892972
893,0.511630736352407
894,0.4317652060426985
895,0.42936870710446595
896,0.4231729285165976
897,0.4005391376660458
898,0.5519634201137713
899,0.49447804080936736
900,0.4769374294657111
901,0.5347281238429415
902,0.568745000274603
903,0.4442881346646178
904,0.5982440821828149
905,0.364198978571768
906,0.3166542462117437
907,0.3844463727529245
908,0.45966481067032233
909,0.48843051560220035
910,0.32511209653958306
911,0.4792311872611228
912,0.4061983616351695
913,0.5983951641676742
914,0.5486749676149647
915,0.4585782541013788
916,0.4742344363775432
917,0.3702502715688118
918,0.5089778483064299
919,0.3961365020608736
920,0.4694222834284955
921,0.5956515435356556
922,0.47012925179560355
923,0.5089302579329551
924,0.3783335706376575
925,0.3934932192601895
926,0.4061983616351695
927,0.3915374876160168
928,0.49523197789318607
929,0.362764921385082
930,0.4070244666116906
931,0.3553817749121817
932,0.4388390885167709
933,0.4587539597035578
934,0.42237496910869493
935,0.4374319856070911
936,0.4092197259521548
937,0.4443216721025534
938,0.37595687228259317
939,0.339083327546329
940,0.367378420752969
941,0.37311963201952736
942,0.420430134661192
943,0.5336867350322083
944,0.42130724621718935
945,0.5636866004339126
946,0.42300020016543644
947,0.42017664711474506
948,0.4433865106792962
949,0.37960074083573964
950,0.2800142991799448
951,0.49797789159901795
952,0.5566898095509987
953,0.3557425253728015
954,0.49771916317666676
955,0.5682796973566762
956,0.4321844098322716
957,0.38302934263183613
958,0.5140195565786548
959,0.4308992249516723
960,0.5641711634142597
961,0.34117363331173367
962,0.35963574238071055
963,0.4432118711583654
964,0.44609065794528974
965,0.42130724621718935
966,0.42915954251027894
967,0.613061110707577
968,0.41046968720661187
969,0.4472804197901727
970,0.5971955348327687
971,0.4202193056329213
972,0.4496475411246699
973,0.5897072875923038
974,0.37311963201952736
975,0.38827397081214937
976,0.4820778916968239
977,0.47985416595764685
978,0.37307867812545426
979,0.42449243835772116
980,0.5667359482328165
981,0.45644859749492694
982,0.3365323514877671
983,0.3587195715999027
984,0.3497829660657044
985,0.48216679197647233
986,0.46771183170753655
987,0.418474626088306
988,0.42726686844814343
989,0.42936870710446595
990,0.54395007093323
991,0.5703922831363181
992,0.41015745237578116
993,0.46450355831939516
994,0.45370524245427385
995,0.39264320954319615
996,0.46158684080131995
997,0.3531291948135456
998,0.37690071995073554
999,0.4499515425000967
1000,0.3844463727529245
1001,0.47386073330234907
1002,0.37595687228259317
1003,0.2962312879107089
1004,0.45264652074711315
1005,0.5157701498678283
1006,0.46469777916647775
1007,0.48343761354496173
1008,0.42726686844814343
1009,0.37455209338218437
1010,0.4501783291244274
1011,0.4432118711583654
1012,0.6049093950099889
1013,0.2938480968225401
1014,0.30841940054525374
1015,0.5331147646817105
1016,0.34701150329933045
1017,0.4092197259521548
1018,0.4053969906236372
1019,0.4648879492077405
1020,0.3424883723312233
1021,0.45370524245427385
1022,0.2817822236576987
1023,0.5261159775539593
1024,0.33105680479962224
1025,0.4121509954997273
1026,0.5553315322322496
1027,0.3892019852230554
1028,0.5879224443297885
1029,0.5183757857407616
1030,0.3411342777209732
1031,0.5956515435356556
1032,0.4175881002629888
1033,0.46448541318976605
1034,0.49523197789318607
1035,0.4260140532381185
1036,0.5340037601864585
1037,0.5157701498678283
1038,0.2962312879107089
1039,0.37217256444303215
1040,0.3977999185058409
1041,0.3468577406403181
1042,0.41423225570178646
1043,0.37217256444303215
1044,0.34163408918967014
1045,0.5108649418901146
1046,0.33261721404493294
1047,0.5922919697262511
1048,0.5308040289881271
1049,0.45229506725840424
1050,0.3977999185058409
1051,0.4945914125258037
1052,0.4212523636735864
1053,0.4442881346646178
1054,0.4976813079593001
1055,0.3388759691652502
1056,0.39264320954319615
1057,0.4034594011128282
1058,0.4803574938470011
1059,0.497800980121038
1060,0.44305674513599175
1061,0.4893558086037143
1062,0.4432118711583654
1063,0.5314216454366786
1064,0.5347281238429415
1065,0.44929650478648453
1066,0.37579086075769735
1067,0.46450355831939516
1068,0.5397553456372722
1069,0.42300020016543644
1070,0.37302198109706736
1071,0.3844463727529245
1072,0.4031291154448936
1073,0.45264652074711315
1074,0.44424490496384533
1075,0.49060031165768714
1076,0.44908527242221136
1077,0.3702502715688118
1078,0.4713921394112526
1079,0.5732439705609086
1080,0.5879224443297885
1081,0.3799700872873283
1082,0.4092197259521548
1083,0.303048879679915
1084,0.42130724621718935
1085,0.5682796973566762
1086,0.39724961110421214
1087,0.5452206442241166
1088,0.5168678089852028
1089,0.3670080985346939
1090,0.33715664530374456
1091,0.4260140532381185
1092,0.38549467137596266
1093,0.4092197259521548
1094,0.43331690427691444
1095,0.39359040313861804
1096,0.4507305531980629
1097,0.3977999185058409
1098,0.468499417445072
1099,0.33986868143015686
1100,0.4288120384853555
1101,0.42726686844814343
1102,0.45229506725840424
1103,0.458366290065592
1104,0.35573700457486185
1105,0.30561305454784893
1106,0.505950637663279
1107,0.37422829477566044
1108,0.38549467137596266
1109,0.46158684080131995
1110,0.355259544791883
1111,0.5104695832639885
1112,0.3641468541056508
1113,0.27150987560763157
1114,0.4509053081953251
1115,0.39464162421315524
1116,0.49176754263450334
1117,0.41712035164559863
1118,0.44620272785852755
1119,0.4971604506146433
1120,0.2515239870379466
1121,0.4382173551579547
1122,0.5407282420680096
1123,0.3754231169473376
1124,0.40242673265607354
1125,0.5217272994825423
1126,0.5244056742892689
1127,0.44925318172904205
1128,0.6032526214477913
1129,0.4125493031786868
1130,0.4922255626770696
1131,0.5702784561424061
1132,0.364198978571768
1133,0.43737374974317117
1134,0.49725527141771303
1135,0.41722881054891603
1136,0.5721471769072308
1137,0.48594651910612546
1138,0.4260140532381185
1139,0.3610372779587658
1140,0.39464162421315524
1141,0.495360706051273
1142,0.5041857747138816
1143,0.4297944972256311
1144,0.5653058453103307
1145,0.43737374974317117
1146,0.42902116100205306
1147,0.4183002689284606
1148,0.47626732634942454
1149,0.34420367445464456
1150,0.5728073074876913
1151,0.5292233308311841
1152,0.44039951927875387
1153,0.5134243572214416
1154,0.37455209338218437
1155,0.367378420752969
1156,0.41046968720661187
1157,0.4585782541013788
1158,0.4628607045648768
1159,0.49238268429018084
1160,0.3520925244142587
1161,0.468655100617129
1162,0.5696317512162647
1163,0.4373183558953213
1164,0.5956515435356556
1165,0.3828276074828285
1166,0.5553315322322496
1167,0.3539296592662657
1168,0.586387223189601
1169,0.5250285719739016
1170,0.5805750432937179
1171,0.5086723460591099
1172,0.4412567150918621
1173,0.5514464897721947
1174,0.3611905312833677
1175,0.43536886929372093
1176,0.5482220913093343
1177,0.41428967918902804
1178,0.4323939319816139
1179,0.3920850293811939
1180,0.3786891079583043
1181,0.44119903076225336
1182,0.38158424026438087
1183,0.4189008268302641
1184,0.4400147506101968
1185,0.44120121510853394
1186,0.3754231169473376
1187,0.4289665333517136
1188,0.30980235496116953
1189,0.39379419104545854
1190,0.5265608719308285
1191,0.39070340389854913
1192,0.6175941680376235
1193,0.4462583545517859
1194,0.37455209338218437
1195,0.6171284021889931
1196,0.5208083834748849
1197,0.5257845869062685
1198,0.42936870710446595
1199,0.36260805456934925
1200,0.3166134986026616
1201,0.3641468541056508
1202,0.3912072686127686
1203,0.41108983734666205
1204,0.5832391672848228
1205,0.41199534734012205
1206,0.5883547604092466
1207,0.5171824544849261
1208,0.3468399726199807
1209,0.3976306395055216
1210,0.5384711832635141
1211,0.37863614467833967
1212,0.4614741267350515
1213,0.45574820793927706
1214,0.42837097640993066
1215,0.5070066149542553
1216,0.4019396504793489
1217,0.46448541318976605
1218,0.49495015758953387
1219,0.4746517779682959
1220,0.5068667580199474
1221,0.6567089554497678
1222,0.4939193888141102
1223,0.49373286260725097
1224,0.43716367305043724
1225,0.37595687228259317
1226,0.4432118711583654
1227,0.41423225570178646
1228,0.39154848184953805
1229,0.39154848184953805
1230,0.6338184210286723
1231,0.60425614148249
1232,0.44329630483734506
1233,0.5746102497219007
1234,0.4913868219069465
1235,0.3668504531819245
1236,0.40608897162013924
1237,0.45270229408675816
1238,0.4688116449069177
1239,0.47148750502654524
1240,0.3912072686127686
1241,0.4061983616351695
1242,0.28367090458144356
1243,0.5171704354492968
1244,0.4462583545517859
1245,0.48213409713894323
1246,0.4004970969300444
1247,0.43110859709458654
1248,0.468655100617129
1249,0.42045627293988425
1250,0.40242673265607354
1251,0.3304880924541036
1252,0.3355206090557748
1253,0.45271673770571524
1254,0.49263924319311825
